0,0,0,0.40570962606928,0.40732297287594,0.18696740105477,0.934880 
0,0,1,0.40408554428279,0.40502991793371,0.19088453778350,1.889303 
0,0,2,0.40329287830253,0.40402716822773,0.19267995346974,2.852703 
0,0,3,0.40408527085846,0.40503052376153,0.19088420538001,3.807124 
0,0,4,0.40570993190049,0.40732124299957,0.18696882509994,4.741968 
0,0,5,0.40846342828542,0.41084534838230,0.18069122333228,5.645425 
0,0,6,0.41356356042477,0.41481538224028,0.17162105733495,6.503531 
0,0,7,0.42332183724621,0.41743153392267,0.15924662883112,7.299764 
0,0,8,0.43890323260573,0.41813041455241,0.14296635284186,8.014597 
0,0,9,0.45502759384326,0.42288575384988,0.12208665230686,8.625030 
0,0,10,0.45901371242727,0.44519539957149,0.09579088800124,9.103985 
0,0,11,0.44499557623597,0.49191715028996,0.06308727347407,9.419422 
0,0,12,0.42496356684109,0.54868468933079,0.02635174382812,9.551181 
0,0,13,0.41087822907345,0.58621053508611,0.00291123584044,9.565730 
0,1,0,0.40603973869338,0.40699324767514,0.18696701363148,0.934835 
0,1,1,0.40421737185608,0.40489826831989,0.19088435982403,1.889258 
0,1,2,0.40333717047358,0.40398295812722,0.19267987139921,2.852657 
0,1,3,0.40422022101309,0.40489575631184,0.19088402267507,3.807078 
0,1,4,0.40603039795346,0.40700128028186,0.18696832176467,4.741920 
0,1,5,0.40855249359803,0.41075798118763,0.18068952521433,5.645368 
0,1,6,0.41130964391869,0.41707626274265,0.17161409333867,6.503439 
0,1,7,0.41414744400284,0.42662311969302,0.15922943630414,7.299586 
0,1,8,0.42082622383028,0.43618804143382,0.14298573473590,8.014515 
0,1,9,0.44552005115541,0.43219780918832,0.12228213965627,8.625927 
0,1,10,0.50848332296845,0.39557605382093,0.09594062321063,9.105630 
0,1,11,0.60285585094277,0.33449650916786,0.06264763988937,9.418869 
0,1,12,0.69224917252184,0.28188128253465,0.02586954494351,9.548217 
0,1,13,0.74748477565251,0.24984934572901,0.00266587861848,9.561539 
0,2,0,0.40636366572457,0.40667034643840,0.18696598783703,0.934830 
0,2,1,0.40433542055043,0.40478064879725,0.19088393065232,1.889250 
0,2,2,0.40338238072412,0.40393794932506,0.19267966995082,2.852649 
0,2,3,0.40433864262305,0.40477775785577,0.19088359952117,3.807067 
0,2,4,0.40635454690247,0.40667821149781,0.18696724159972,4.741904 
0,2,5,0.40904219966372,0.41027077759933,0.18068702273695,5.645339 
0,2,6,0.41120293139751,0.41718870822277,0.17160836037972,6.503382 
0,2,7,0.41140775502114,0.42938154168865,0.15921070329021,7.299436 
0,2,8,0.41344889736303,0.44360318951614,0.14294791312083,8.014176 
0,2,9,0.43649379336865,0.44111426056615,0.12239194606520,8.626136 
0,2,10,0.50956857119779,0.39393625191797,0.09649517688424,9.108612 
0,2,11,0.62285950398616,0.31377727901512,0.06336321699872,9.425429 
0,2,12,0.72579029724948,0.24797359956036,0.02623610319016,9.556609 
0,2,13,0.78617420253012,0.21118564585686,0.00264015161302,9.569803 
0,3,0,0.40660472286509,0.40643048282505,0.18696479430986,0.934824 
0,3,1,0.40441471760964,0.40470176608946,0.19088351630091,1.889242 
0,3,2,0.40342073984679,0.40389979791942,0.19267946223379,2.852640 
0,3,3,0.40441607633989,0.40470073814071,0.19088318551940,3.807056 
0,3,4,0.40660037782045,0.40643342969226,0.18696619248729,4.741887 
0,3,5,0.40974866280430,0.40956692819080,0.18068440900490,5.645310 
0,3,6,0.41292907558435,0.41546757727288,0.17160334714277,6.503327 
0,3,7,0.41456843676088,0.42622776810164,0.15920379513748,7.299347 
0,3,8,0.41554622387684,0.44155472840797,0.14289904771519,8.013842 
0,3,9,0.42541580673032,0.45249604906431,0.12208814420537,8.624284 
0,3,10,0.46163890094350,0.44237875210041,0.09598234695609,9.104196 
0,3,11,0.52902668258285,0.40764037477550,0.06333294264166,9.420861 
0,3,12,0.60446386977074,0.36907307399436,0.02646305623490,9.553176 
0,3,13,0.65318736681563,0.34393524385926,0.00287738932510,9.567556 
0,4,0,0.40666000756884,0.40637551848739,0.18696447394377,0.934823 
0,4,1,0.40447120726086,0.40464549080467,0.19088330193446,1.889240 
0,4,2,0.40347432191283,0.40384635459640,0.19267932349077,2.852636 
0,4,3,0.40446944748934,0.40464758794395,0.19088296456671,3.807052 
0,4,4,0.40666772645830,0.40636644358568,0.18696582995602,4.741881 
0,4,5,0.40997690861628,0.40933911953094,0.18068397185279,5.645301 
0,4,6,0.41396189995133,0.41443421594945,0.17160388409922,6.503321 
0,4,7,0.41772698121219,0.42305919711017,0.15921382167764,7.299391 
0,4,8,0.41996690961941,0.43709931678195,0.14293377359864,8.014060 
0,4,9,0.41754465997921,0.46041399752820,0.12204134249259,8.624268 
0,4,10,0.40320638790122,0.50127806796805,0.09551554413073,9.101846 
0,4,11,0.37225307966550,0.56526184110788,0.06248507922662,9.414271 
0,4,12,0.33556247152162,0.63851402786455,0.02592350061383,9.543889 
0,4,13,0.30903849194725,0.68819128580796,0.00277022224478,9.557733 
0,5,0,0.40646535501929,0.40656980780179,0.18696483717892,0.934825 
0,5,1,0.40449514089734,0.40462157893220,0.19088328017046,1.889241 
0,5,2,0.40354666632650,0.40377407363884,0.19267926003466,2.852638 
0,5,3,0.40449490737418,0.40462214440286,0.19088294822296,3.807053 
0,5,4,0.40646599413169,0.40656776747808,0.18696623839023,4.741885 
0,5,5,0.40923030208296,0.41008342530425,0.18068627261279,5.645316 
0,5,6,0.41265219097372,0.41573590490290,0.17161190412338,6.503376 
0,5,7,0.41775382894470,0.42300686849748,0.15923930255781,7.299573 
0,5,8,0.42745630197628,0.42952841650873,0.14301528151499,8.014650 
0,5,9,0.44228573690139,0.43546606753917,0.12224819555944,8.625892 
0,5,10,0.45287088652651,0.45117513880660,0.09595397466689,9.105662 
0,5,11,0.44818025043137,0.48863506003087,0.06318468953777,9.421586 
0,5,12,0.43367967090248,0.53990860913069,0.02641171996683,9.553644 
0,5,13,0.42217308278863,0.57489931437039,0.00292760284098,9.568275 
0,6,0,0.40613249011215,0.40690209172063,0.18696541816722,0.934827 
0,6,1,0.40448134988765,0.40463535319597,0.19088329691639,1.889244 
0,6,2,0.40361135492919,0.40370943411709,0.19267921095372,2.852641 
