0,0,0,0.39931208546340,0.40069270240609,0.19999521213051,0.999977 
0,0,1,0.39919131650938,0.40080907208593,0.19999961140469,1.999975 
0,0,2,0.39917789162503,0.40082247154867,0.19999963682630,2.999974 
0,0,3,0.39919141695006,0.40080915309790,0.19999942995203,3.999971 
0,0,4,0.39931124671000,0.40069198178700,0.19999677150299,4.999955 
0,0,5,0.39952355231110,0.40050376338450,0.19997268430440,5.999818 
0,0,6,0.39980264336674,0.40038132849044,0.19981602814282,6.998898 
0,0,7,0.40043324898148,0.40054127401242,0.19902547700610,7.994026 
0,0,8,0.40227396007150,0.40185433244271,0.19587170748579,8.973385 
0,0,9,0.40738531024218,0.40661311642196,0.18600157333586,9.903396 
0,0,10,0.41937545769420,0.41849848001541,0.16212606229040,10.714029 
0,0,11,0.44126413766471,0.44112226503228,0.11761359730300,11.302101 
0,0,12,0.47080396278422,0.47403369161402,0.05516234560176,11.577914 
0,0,13,0.49270515353711,0.49992440438816,0.00737044207474,11.614748 
0,1,0,0.39946493009977,0.40053968188834,0.19999538801189,0.999977 
0,1,1,0.39923445525803,0.40076583942054,0.19999970532142,1.999975 
0,1,2,0.39915852239696,0.40084181347694,0.19999966412609,2.999974 
0,1,3,0.39923455258295,0.40076592354431,0.19999952387273,3.999971 
0,1,4,0.39946413438678,0.40053891822420,0.19999694738902,4.999956 
0,1,5,0.39973971189107,0.40028744393028,0.19997284417865,5.999820 
0,1,6,0.39999089050377,0.40019298632588,0.19981612317035,6.998901 
0,1,7,0.40051208515453,0.40046240778080,0.19902550706467,7.994029 
0,1,8,0.40220942216591,0.40191885011672,0.19587172771737,8.973389 
0,1,9,0.40718754416057,0.40681083422422,0.18600162161521,9.903399 
0,1,10,0.41908741963495,0.41878649513036,0.16212608523469,10.714033 
0,1,11,0.44141703022529,0.44096947054179,0.11761349923292,11.302104 
0,1,12,0.47310024305555,0.47173753900530,0.05516221793915,11.577917 
0,1,13,0.49761688822922,0.49501264027082,0.00737047149996,11.614751 
